,root,intermediate,edge
DR,1.0,0.01580836277052149,-0.4670563583534405
FPR,-0.1384615384615384,0.0771337737195691,0.4328071565970265
F1,0.9293320425943852,0.1530784524417137,-0.22562606879592723
