,root,intermediate,edge
DR,1.0,0.15039659347081905,-0.2674414750358687
FPR,-0.1050156739811912,-0.012121212121212121,0.27091878974046146
F1,0.914141414141414,0.20217174412399358,-0.08917067875701193
