,root,intermediate,edge
DR,1.0,0.018088932607125296,-0.2782687391299476
FPR,-0.1661237785016286,0.07455874275139952,0.2767942855419164
F1,0.8832951945080092,0.1407236104749444,-0.10218179633634764
