,root,intermediate,edge
DR,1.0,-0.1875029976019185,-0.057997821594617506
FPR,0.023076923076923106,0.18660575273782823,0.12600975790513835
F1,0.9293320425943852,-0.06062042159928919,0.019147820394659808
