,root,intermediate,edge
DR,1.0,-0.16974275882682371,-0.21780965479621414
FPR,-0.1371115173674588,0.24347320017888494,0.20793540272153246
F1,0.9216683621566631,0.033611153797166574,-0.08838954493540442
