,root,intermediate,edge
DR,1.0,-0.019923337136451925,-0.2774475775938422
FPR,-0.1389396709323583,0.06005655500006561,0.28062357141503064
F1,0.9216683621566631,0.07681258490416021,-0.10102386920697667
