,root,intermediate,edge
DR,1.0,-0.003146529448454083,-0.3932962990576113
FPR,-0.166077738515901,0.07121362089076153,0.3638978054404389
F1,0.9022869022869024,0.1209590172206579,-0.1874782418701235
