,root,intermediate,edge
DR,1.0,-0.1625460413454613,-0.2665190756259763
FPR,-0.1500904159132007,0.2518333202567158,0.2696560423035804
F1,0.91317671092952,0.040097015371909184,-0.09779626339642887
