,root,intermediate,edge
DR,1.0,-0.1271440307321267,-0.03408261855466825
FPR,-0.1188925081433225,0.22275460252722473,0.055829178243824454
F1,0.8832951945080092,0.026686926669261403,0.010370913077034933
