,root,intermediate,edge
DR,0.9951923076923076,0.06824733888881478,-0.10961468482722628
FPR,-0.0441919191919192,0.1577527943636689,0.1624694638838892
F1,0.913907284768212,0.2679284455984729,0.03376224542183551
