,root,intermediate,edge
DR,1.0,0.36166666666666664,0.003196004993757795
FPR,-0.0010405827263267,-0.00037804501298670105,0.12576217015915916
F1,0.9873417721518988,0.42184397163120557,0.26614484345784567
