,root,intermediate,edge
DR,1.0,-0.012169375537674193,-0.2897724718219332
FPR,-0.1813380281690141,0.0776478973378906,0.29594244910094647
F1,0.8861538461538462,0.10369919472040168,-0.12766709520643402
