,root,intermediate,edge
DR,0.9951923076923076,0.050226579374037184,-0.12168657155995113
FPR,-0.0479797979797979,0.15208261888206162,0.16148241818008977
F1,0.913907284768212,0.26063833287276816,0.03813138776587427
