,root,intermediate,edge
DR,1.0,-0.1407315878004388,-0.20552405186821518
FPR,-0.1270903010033445,0.23045364796100656,0.19566685091738395
F1,0.912599318955732,0.06807019791565025,-0.07252135889654211
