,root,intermediate,edge
DR,1.0,-0.13692640780771292,-0.09186793542966931
FPR,-0.13148788927335642,0.24683471035888577,0.11041334723295919
F1,0.8959660297239915,0.024295814726262133,-0.008361532141709909
