,root,intermediate,edge
DR,1.0,-0.1540524352362908,-0.08725385208840572
FPR,-0.0983899821109124,0.22623873940020478,0.1140503298422992
F1,0.9264705882352942,0.010194106784313584,0.001570220942693612
