,root,intermediate,edge
DR,1.0,-0.1769566898685229,-0.04264031675465407
FPR,-0.0923076923076923,0.23714208462890363,0.06428148674242425
F1,0.9293320425943852,-0.012572145028226156,0.003940930981214763
