,root,intermediate,edge
DR,1.0,0.15039659347081905,-0.2656273940884925
FPR,-0.1018808777429467,-0.011435765950246361,0.26395555751353816
F1,0.914141414141414,0.20217174412399358,-0.0947065191111245
