,root,intermediate,edge
DR,1.0,-0.1512543190535766,-0.2681380751081747
FPR,-0.1371115173674588,0.2602821232962966,0.26095039772832485
F1,0.9216683621566631,0.0501531154719153,-0.10202254661576052
