,root,intermediate,edge
DR,1.0,0.002197056816715226,-0.30568121499966094
FPR,-0.1407678244972577,0.08533238826137982,0.2963203821420441
F1,0.9216683621566631,0.1337351634764768,-0.1418770424057755
