,root,intermediate,edge
DR,1.0,-0.18366814098769976,-0.22271641919722396
FPR,-0.1919014084507043,0.24723592719823156,0.2120951328180271
F1,0.8861538461538462,0.019670290413158244,-0.10396469718985786
