,root,intermediate,edge
DR,1.0,-0.19638520521127087,0.03745019920318725
FPR,-0.015037593984962405,0.1861622517716007,0.03815261044176707
F1,0.9203539823008848,-0.06104431705269575,0.05449275362318841
