,root,intermediate,edge
DR,1.0,-0.0006041604098207364,-0.2952997361466791
FPR,-0.16782006920415232,0.07564174202131302,0.2909030548522911
F1,0.8959660297239915,0.1299812621675042,-0.12364846981664104
