,root,intermediate,edge
DR,1.0,-0.1664319972593354,-0.09837812010308758
FPR,-0.098076923076923,0.24457313993748606,0.11346704133728591
F1,0.9293320425943852,0.001381530033837053,-0.015682328322870576
