,root,intermediate,edge
DR,0.99609375,0.06478214957867726,0.02126295311073174
FPR,-0.002688172043010799,0.1518990974879554,0.06916287450752832
F1,0.9826589595375722,0.21601901838567755,0.08455952791090837
