,root,intermediate,edge
DR,1.0,-0.23988006544829393,0.039958592132505175
FPR,-0.02117263843648201,0.2403073523621469,0.04448742746615087
F1,0.8832951945080092,-0.07575347505386773,0.05710059171597633
