,root,intermediate,edge
DR,1.0,-0.0017618251489756264,-0.3615214537240085
FPR,-0.1553930530164534,0.08641051178691651,0.3542784270175653
F1,0.9114688128772636,0.11960560286285098,-0.15146844043786728
