,root,intermediate,edge
DR,1.0,-0.1725951641122156,0.03968871595330739
FPR,-0.005474452554744491,0.18876808622454716,0.037242798353909465
F1,0.9159067882472138,-0.042720047909466465,0.05682451253481894
